id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams
72i5s3SBDEkaRUOgUTlkfO,Eminem,In Your Head,Aftermath,C#/Db,Major,4 beats,0.618,0.792,0.284,0.00194,0.0,0.379,0.199,-5.267,82.723,182640,1,5080606
72jYQj3RgTR1DFLfibD71B,UZI,ARASAN DA,Ava Music / Avrupa Müzik,A#/Bb,Major,4 beats,0.742,0.832,0.156,0.425,0.242,0.108,0.441,-6.812,105.978,191710,2,14628830
72jbDTw1piOOj770jWNeaG,The Chainsmokers,Paris,Disruptor Records/Columbia,D,Major,4 beats,0.653,0.658,0.0304,0.0215,1.66e-06,0.0939,0.219,-6.428,99.99,221507,48,531518241
72yP0DUlWPyH8P7IoxskwN,"Elton John, Britney Spears",Hold Me Closer,EMI,C,Major,4 beats,0.667,0.75,0.0906,0.0746,0.000198,0.197,0.486,-4.602,126.041,202246,1,14768366
72zHuDxFQTjbL51qJQSA7j,"Jasleen Royal, B Praak, Romy, Anvita Dutt","Ranjha (From ""Shershaah"")",Sony Music Entertainment India Pvt. Ltd.,C#/Db,Major,4 beats,0.603,0.573,0.0502,0.478,0.0,0.0971,0.236,-5.843,82.941,228855,7,44331111
732E6ibFkQR5lNIPEeiEnx,Twenty One Pilots,Choker,Fueled By Ramen,G,Major,4 beats,0.7,0.664,0.0394,0.306,1.89e-05,0.249,0.585,-8.211,142.009,223066,2,5150176
732btJLGu7gYNHHNdzshrG,"Logic, Juicy J",Ink Blot,Def Jam Recordings,B,Minor,4 beats,0.748,0.691,0.082,0.036,6.29e-06,0.614,0.356,-6.522,144.072,156293,1,3245431
733c1CWmIGymoQXdp7Us88,"A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna","Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",Highbridge the Label / Atlantic Records,B,Minor,4 beats,0.819,0.654,0.136,0.517,0.0,0.0996,0.455,-6.665,133.503,188563,4,29799004
735RSTb2xbtWbDtKD9XDYi,"Internet Money, Lil Tecca, A Boogie Wit da Hoodie",Somebody,Internet Money Records / 10K Projects,F#/Gb,Minor,4 beats,0.63,0.671,0.256,0.363,0.0,0.113,0.333,-6.659,89.921,174333,3,14263007
737gzPI5VAmgUGWiJ9yXuu,"Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",WEA Latina,C#/Db,Minor,4 beats,0.792,0.895,0.0587,0.165,0.0,0.0501,0.793,-3.112,94.968,201526,37,11548447
739WUU1tPFLO4x4HJq561K,FIFTY FIFTY,Cupid - Twin Ver.,WM Korea,B,Minor,4 beats,0.783,0.592,0.0331,0.435,4.15e-06,0.347,0.726,-8.332,120.018,174253,40,110912030
739vCwA3EpBSkk3uDsI2wB,"N.E.R.D, Rihanna, Drake",Lemon (feat. Drake) - Drake Remix,i am OTHER/Columbia,C#/Db,Major,4 beats,0.777,0.657,0.237,0.000738,3.34e-06,0.0932,0.245,-6.434,189.992,226107,4,30069267
73F87Sqh6jQWucOOvz1WFx,"Sia, Diplo, Labrinth, LSD","Genius (feat. Sia, Diplo, and Labrinth)",Records/Columbia,B,Minor,4 beats,0.622,0.621,0.129,0.0864,9.8e-05,0.121,0.567,-4.924,158.946,213040,4,24277774
73NbHgUZ51H65Bfo2HFKUi,Imagine Dragons,Whatever It Takes,Kid Ina Korner / Interscope,C#/Db,Major,4 beats,0.675,0.662,0.0318,0.0392,0.0,0.128,0.536,-4.989,134.936,201240,28,4947491
73O30uMI7n6DuzBmbtO7kC,"Anuel AA, Ozuna",Antes,Real Hasta La Muerte LLC & Aura Music Corp.,F#/Gb,Minor,4 beats,0.817,0.737,0.102,0.046,1.57e-05,0.092,0.67,-5.453,93.985,206587,7,47764329
73RbfOTJIjHzi2pcVHjeHM,Doechii,What It Is (Solo Version),Top Dawg Entertainment/Capitol Records,C#/Db,Minor,4 beats,0.74,0.758,0.0921,0.061,1.44e-06,0.0967,0.757,-5.851,171.925,189825,15,137166101
73SpzrcaHk0RQPFP73vqVR,Billie Eilish,No Time To Die,Darkroom/Interscope Records,E,Minor,4 beats,0.38,0.219,0.0358,0.917,0.0104,0.0827,0.0517,-13.273,73.537,242265,13,159068575
73YUReisjb3A9ActdLLjJQ,Taylor Swift,happiness,Taylor Swift,B,Major,4 beats,0.559,0.334,0.0376,0.87,0.0,0.114,0.211,-10.733,122.079,315147,1,16213589
73cnVqsbZygieKi8xF10sO,"Camila Cabello, WILLOW",psychofreak (feat. WILLOW),Epic,G,Minor,4 beats,0.629,0.64,0.0752,0.342,1.17e-05,0.0928,0.448,-7.638,179.989,201495,2,13859919
73nAK3HgQK8dak83Y2WQ8F,Camilo,Vida de Rico,Sony Music Latin,F#/Gb,Major,4 beats,0.824,0.457,0.0543,0.167,0.0,0.041,0.95,-5.428,87.977,187427,23,237420307
73qMN9bXy7MSPwwGfH3wQr,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,G,Major,3 beats,0.601,0.406,0.0275,0.622,9.19e-05,0.133,0.232,-11.827,130.059,284773,1,8936786
73uxnSsFMeJ15POpd3zgrV,Kanye West,Believe What I Say,Rock The World/IDJ/Kanye LP7,G,Major,4 beats,0.595,0.656,0.247,0.148,0.0,0.47,0.416,-7.868,99.811,242400,2,24654817
73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,F#/Gb,Minor,4 beats,0.587,0.742,0.0529,0.0128,0.00107,0.146,0.199,-6.64,145.007,206000,26,399861973
73zawW1ttszLRgT9By826D,"Morgan Wallen, Eric Church",Man Made A Bar (feat. Eric Church),Big Loud Records / Mercury Records / Republic Records,E,Major,4 beats,0.498,0.764,0.0309,0.123,3.07e-05,0.119,0.489,-5.006,147.984,191231,1,8782738
740kQ8xwSGloumdiKR5Cwz,"Future, YoungBoy Never Broke Again",Trillionaire (feat. Youngboy Never Broke Again),Epic/Freebandz,C,Major,4 beats,0.768,0.526,0.209,0.237,0.0,0.139,0.473,-7.182,139.999,167552,1,6057848
741UUVE2kuITl0c6zuqqbO,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],Atlantic Records,C,Major,4 beats,0.77,0.58,0.247,0.519,0.000127,0.233,0.753,-8.393,144.072,109750,22,346503881
748mdHapucXQri7IAO8yFK,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,G#/Ab,Major,4 beats,0.762,0.701,0.0286,0.235,0.000158,0.123,0.742,-3.541,110.968,208867,11,363116541
74NI58MQexwZjNu1Gu6GjT,SZA,Far,Top Dawg Entertainment/RCA Records,D,Major,4 beats,0.612,0.549,0.0833,0.672,0.000203,0.163,0.477,-7.401,115.915,180680,1,9261055
74ODGXs4byLTRdnKGM4s6E,LANY,Super Far,Polydor Records,G#/Ab,Major,4 beats,0.754,0.458,0.144,0.105,0.0,0.249,0.495,-6.852,96.011,203650,12,49297366
74WROFXsox6wkeUrEK2DS6,Eden Muñoz,Chale,Lizos Music,G#/Ab,Major,3 beats,0.551,0.436,0.0428,0.395,0.0,0.0719,0.862,-8.029,188.651,170745,9,61349396
74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,Perfect Night,SOURCE MUSIC,F,Major,4 beats,0.697,0.82,0.0308,0.1,0.0,0.0631,0.502,-4.502,136.054,159080,17,165537940
74ZovzRxHBvCq5yIwe8boh,"Tyler, The Creator",OKRA,Columbia,C#/Db,Major,4 beats,0.589,0.57,0.361,0.0456,1.51e-06,0.137,0.441,-9.54,136.203,151027,1,4523203
74cVJfmK18rhWnscIpGXjt,Cardi B,Thru Your Phone,Atlantic/KSR,C,Major,4 beats,0.837,0.549,0.167,0.17,0.0,0.057,0.209,-5.722,121.954,188524,1,5410782
74fV8TuLZKVzSIOOGu8wwI,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Columbia,C#/Db,Major,4 beats,0.92,0.833,0.253,0.0277,0.0,0.0596,0.645,-3.18,141.034,165726,9,52515883
74gykWHknHDrg4eMdcmdRq,Eminem,Farewell,Shady/Aftermath/Interscope Records,E,Minor,4 beats,0.89,0.664,0.106,0.00487,0.0,0.257,0.467,-6.625,93.007,247733,1,8277608
74iZuPGwyL33VlTr6jTnab,Lady Gaga,Always Remember Us This Way,A Star is Born OST,C,Major,4 beats,0.553,0.502,0.0409,0.299,0.0,0.764,0.296,-5.972,129.976,210200,1,7880969
74j34STf8L6uADnTN69ohv,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",El Efecto - Remix,"(SME US Latin) Duars Entertainment, Corp. (2)",C,Minor,4 beats,0.771,0.769,0.0694,0.18,1.57e-05,0.345,0.931,-3.504,167.969,289899,9,41796659
74lnM5V6ecvoTPV0fvptx9,"Ski Mask The Slump God, Juice WRLD",Nuketown (feat. Juice WRLD),Republic Records,A#/Bb,Minor,4 beats,0.808,0.617,0.442,0.113,0.0,0.734,0.632,-9.32,149.962,166400,8,42388659
74loibzxXRL875X20kenvk,Lil Yachty,Poland,Quality Control Music/Motown Records,F,Minor,4 beats,0.695,0.555,0.0509,0.141,0.826,0.11,0.26,-8.5,150.024,83200,3,32060159
74znaWw1hmQBusGPSOuTFy,"MYA, TINI, Duki",2:50 Remix,Columbia,A,Major,4 beats,0.818,0.812,0.0475,0.112,0.0,0.234,0.844,-4.425,139.966,231708,6,40031438
759ndr57jb0URg4j9YSWml,The Weeknd,A Tale By Quincy,XO / Republic Records,F,Minor,3 beats,0.447,0.513,0.127,0.679,2.98e-05,0.096,0.572,-8.67,67.289,96232,1,10644730
75FDPwaULRdYDn4StFN2rT,"Cardi B, 21 Savage",Bartier Cardi (feat. 21 Savage),KSR/Atlantic,G#/Ab,Major,4 beats,0.909,0.546,0.175,0.000704,0.000823,0.36,0.0986,-7.513,138.043,224613,15,123598605
75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,A#/Bb,Minor,4 beats,0.629,0.547,0.055,0.72,0.00314,0.0604,0.197,-13.123,108.375,298933,34,753614642
75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,F,Major,4 beats,0.557,0.442,0.0243,0.731,1.46e-05,0.11,0.213,-7.224,146.277,309600,29,121312640
75MNhvTCCKsST3YqqUiU9r,Ed Sheeran,Shivers,Atlantic Records UK,D,Major,4 beats,0.788,0.859,0.0856,0.281,0.0,0.0424,0.822,-2.724,141.02,207853,7,180167961
75UMtPC77vqKRwfSuYuNPO,Kevin Kaarl,San Lucas,Kevin Kaarl,G,Major,4 beats,0.577,0.363,0.0263,0.86,0.000282,0.0868,0.265,-12.378,91.511,247197,5,28990428
75W3SngKzTuoQ94uLf3y82,Taylor Swift,How You Get The Girl (Taylor's Version),Taylor Swift,F,Major,4 beats,0.754,0.682,0.0565,0.00209,9.88e-06,0.0941,0.547,-5.789,120.027,247533,1,19285599
75ZvA4QfFiZvzhj2xkaWAh,Post Malone,I Fall Apart,Universal Records,G#/Ab,Minor,4 beats,0.556,0.538,0.0382,0.0689,0.0,0.196,0.291,-5.408,143.95,223347,87,750917723
75dLEqanQTupF3dtP9exT5,Nicki Minaj,Yikes,Young Money/Cash Money Records,G#/Ab,Major,4 beats,0.911,0.637,0.447,0.0409,3.68e-05,0.238,0.66,-8.381,149.996,156882,1,6561188
75lcPkAkUsKWHGBlGM476R,"Trippie Redd, Juice WRLD",1400 / 999 Freestyle (feat. Juice WRLD),"TenThousand Projects, LLC",F#/Gb,Minor,4 beats,0.825,0.572,0.0864,0.0079,0.0,0.113,0.568,-6.067,141.991,175954,3,17432733
75nKBP8jQu681pTNCtrEnn,"Justin Bieber, Lil Dicky",Running Over (feat. Lil Dicky),RBMG/Def Jam,B,Major,4 beats,0.774,0.603,0.0591,0.438,4.37e-05,0.0869,0.977,-7.319,149.982,179627,1,7493188
75pQqzwgCjUOSSy5CpmAjy,Bad Bunny,Pero Ya No,Rimas Entertainment LLC,E,Major,4 beats,0.882,0.612,0.118,0.0475,5.07e-06,0.182,0.742,-6.103,147.982,160638,6,55816677
75zwAkyhjTb6CVX9gMJSU4,Britney Spears,My Only Wish (This Year),Jive,C,Major,4 beats,0.666,0.647,0.0271,0.203,0.0,0.219,0.708,-10.578,147.086,255360,5,10592493
760jhRscwGbIIe1m1IIQpU,Jessica Darrow,Surface Pressure,Walt Disney Records,D,Major,4 beats,0.65,0.584,0.307,0.0174,1.54e-06,0.042,0.37,-8.286,180.088,202227,3,32766804
76DNqvSyzL9VCkhlnByqLf,"Ozuna, Cardi B",La Modelo,VP Records Corp/Dimelo Vi,C#/Db,Major,4 beats,0.822,0.743,0.0449,0.236,0.0346,0.124,0.744,-2.152,98.049,248036,4,8189882
76IVpz47q3ghkxoUeTTEKb,Samra,COLT,Urban,A,Minor,4 beats,0.544,0.53,0.428,0.345,0.0,0.0981,0.184,-6.168,90.093,179813,1,6342388
76PwajqH3ej4hnk9tgaJpp,Gunna,Outstanding,300 Entertainment,F#/Gb,Minor,4 beats,0.829,0.73,0.241,0.309,0.0,0.109,0.324,-4.554,149.075,180780,1,4866816
76S09sHj7GGMJAtOLjmVQ2,"Charlie Puth, Kehlani",Done for Me (feat. Kehlani),Artist Partner,F#/Gb,Minor,4 beats,0.856,0.632,0.074,0.193,0.0,0.0688,0.697,-3.692,112.009,180493,4,18299934
76Tuo484SLohJakHLnGI3B,Little Mix,Sweet Melody,RCA Records Label,F,Minor,4 beats,0.448,0.824,0.057,0.0739,0.0,0.113,0.419,-4.249,119.965,213693,3,11341391
76Y0gxtTxN0FyDCYh5qYQj,Migos,Get Right Witcha,Quality Control Music,A#/Bb,Minor,4 beats,0.95,0.743,0.238,0.0646,1.11e-05,0.103,0.619,-5.861,136.983,257546,8,26754821
76YSWx6L6FNsuaP6GWBb8P,"Labrinth, Zendaya",All For Us,Syco Music,D#/Eb,Major,4 beats,0.46,0.66,0.0652,0.0108,0.000139,0.34,0.18,-6.642,141.722,191710,13,46695755
76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Warner Records,G,Major,4 beats,0.836,0.544,0.0943,0.0403,0.0,0.0824,0.51,-5.975,97.028,217947,78,765728252
76gUmNLXGQVOsGhfcshkFP,Drake,Madiba Riddim,Cash Money Records/Young Money Ent./Universal Rec.,G,Major,4 beats,0.839,0.521,0.166,0.245,0.00545,0.607,0.33,-10.45,105.992,205163,5,35431095
76gcXhY3Zv6wW0BTe9nHJo,"Travis Scott, James Blake, 21 Savage",TIL FURTHER NOTICE (feat. James Blake & 21 Savage),Cactus Jack/Epic,D#/Eb,Minor,4 beats,0.65,0.659,0.123,0.174,0.00772,0.126,0.154,-6.522,76.985,314836,2,25385397
76iVOVsliCHlWqKuDnCfhE,"Zacari, Babes Wodumo",Redemption (with Babes Wodumo),Black Panther (TDE/DMG) PS,B,Minor,4 beats,0.778,0.765,0.128,0.139,0.0274,0.123,0.642,-7.175,125.062,222093,2,8341150
76nqCfJOcFFWBJN32PAksn,Ava Max,Kings & Queens,Atlantic Records,C#/Db,Minor,4 beats,0.638,0.688,0.0407,0.00775,0.0,0.126,0.434,-4.056,129.856,162399,25,215254846
76vMKwFtdDDCLcM6zXybjB,Panic! At The Disco,Say Amen (Saturday Night),DCD2 / Fueled By Ramen,F#/Gb,Minor,4 beats,0.491,0.867,0.103,0.167,0.0,0.458,0.602,-2.313,167.965,189187,3,4890253
776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,RCA Records Label,E,Minor,4 beats,0.625,0.939,0.0669,0.00138,0.0,0.424,0.644,-3.115,102.999,194787,15,169361645
77KMttn3Lic7ZQKDlPqp8v,DaBaby,INTRO,South Coast Music Group/Interscope Records,C,Minor,4 beats,0.862,0.685,0.242,0.0342,0.0,0.204,0.672,-7.699,100.024,172800,3,13744547
77Xwqkw7VrV8E5FCq9JhO8,"Lil Tecca, Lil Uzi Vert",Dolly (with Lil Uzi Vert),Republic Records,G,Minor,5 beats,0.664,0.586,0.238,0.212,0.0,0.216,0.589,-7.813,88.502,179813,1,4800543
77Y7tccX9Hx5iClDr39uy9,Post Malone,Hollywood's Bleeding,Republic Records,E,Minor,4 beats,0.405,0.646,0.0476,0.331,0.0,0.103,0.17,-3.206,130.218,156267,1,28946369
77fvnWALKJR0ws1VUx09CY,"Jonas Brothers, KAROL G",X (with KAROL G),Republic Records,E,Minor,4 beats,0.715,0.827,0.0617,0.0485,3.61e-05,0.321,0.75,-5.09,117.977,185277,2,11363207
77khP2fIVhSW23NwxrRluh,Burl Ives,A Holly Jolly Christmas,Geffen,C,Major,4 beats,0.683,0.375,0.0303,0.579,0.0,0.076,0.888,-13.056,140.467,135533,32,241840065
77lGafvlU68CeHgB2pkHC9,"mgk, Hailee Steinfeld",At My Best (feat. Hailee Steinfeld),Bad Boy / Interscope,G,Minor,4 beats,0.524,0.772,0.152,0.00273,0.000169,0.224,0.237,-6.696,169.855,199973,10,40722790
77mLzdHEWRB60CLlV02TV2,"Logic, Black Thought, Chuck D, Big Lenbo, No ID",America,Def Jam Recordings,C#/Db,Major,4 beats,0.833,0.888,0.127,0.131,0.000364,0.116,0.592,-4.181,115.019,331347,1,3372475
77sMIMlNaSURUAXq5coCxE,Taylor Swift,Fearless (Taylor’s Version),Taylor Swift,F,Major,4 beats,0.569,0.741,0.0282,0.0122,0.0,0.333,0.43,-4.963,100.118,241592,1,9676024
789CxjEOtO76BVD1A9yJQH,"Rihanna, Mikky Ekko",Stay,Def Jam Recordings,A,Minor,4 beats,0.621,0.31,0.0283,0.945,6.12e-05,0.117,0.125,-10.164,111.893,240707,2,17632570
78CLZUWhsxIDwObCKOh1fh,"Bushido, Samra, Capital Bra",Für Euch alle,ersguterjunge/iGroove,B,Minor,4 beats,0.735,0.586,0.499,0.062,2.39e-06,0.0873,0.359,-6.455,159.908,258400,2,9758420
78Du4CMFgnhdlG33gblkiP,Oliver Anthony Music,Rich Men North of Richmond,Oliver Anthony Music/ radiowv,A#/Bb,Major,4 beats,0.678,0.264,0.0622,0.753,0.0,0.302,0.528,-12.384,121.722,187244,6,66866354
78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",C#/Db,Minor,4 beats,0.897,0.662,0.292,0.0852,0.0,0.534,0.389,-6.903,112.511,145543,52,448909392
78SCmQ8A7KQSMdkem2SwBP,Måneskin,MAMMAMIA,Epic,C#/Db,Minor,4 beats,0.767,0.678,0.0686,0.000615,0.0,0.0952,0.791,-3.284,142.06,186809,3,22273210
78SeXVRJ7KCqVmOwTiFjnI,"Bizarrap, NATHY PELUSO","Nathy Peluso: Bzrp Music Sessions, Vol. 36",DALE PLAY Records,C#/Db,Minor,4 beats,0.65,0.655,0.405,0.25,0.0,0.0691,0.735,-3.71,94.059,171215,11,74589472
78Sw5GDo6AlGwTwanjXbGh,d4vd,Here With Me,Darkroom/Interscope Records,E,Major,4 beats,0.574,0.469,0.0254,0.534,9.21e-05,0.128,0.288,-8.209,132.023,242485,30,497215439
78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,Sony Music Entertainment,A,Major,4 beats,0.758,0.621,0.125,0.0628,0.0,0.0809,0.92,-8.033,79.949,142500,13,85530372
78ldtCaBRJVp2i91B715L0,"Kygo, Kim Petras",Broken Glass,Kygo,G,Major,3 beats,0.526,0.633,0.134,0.372,0.0,0.129,0.272,-7.002,171.044,203947,1,5867930
78pn8k7RogKo2oxl0DyX6d,Leona Lewis,One More Sleep,Syco Music,B,Major,4 beats,0.638,0.813,0.0362,0.464,0.0,0.344,0.754,-3.849,112.986,239587,9,66424250
78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Atlantic Records,A#/Bb,Minor,4 beats,0.707,0.955,0.222,0.127,0.0,0.202,0.575,-4.593,125.989,134240,29,274409282
78rIJddV4X0HkNAInEcYde,"Starley, Ryan Riback",Call on Me (Ryan Riback Remix),Tinted Records,C,Major,4 beats,0.67,0.838,0.0362,0.0604,0.000611,0.159,0.717,-4.031,104.998,222041,40,378596557
78sr3ogs4UzITcCNbXM9cM,"Future, Drake",Used to This (feat. Drake),Epic/Freebandz/A1,D#/Eb,Minor,4 beats,0.618,0.727,0.208,0.0312,0.0,0.196,0.401,-7.224,164.992,180520,7,20429577
78xj07VVFK5uHTaGPIu13S,Erica Banks,Buss It,1501 Certified Ent/Warner Records,A,Major,4 beats,0.956,0.502,0.213,0.0593,0.0,0.238,0.795,-5.995,110.003,187000,1,4915403
790MhTXPFrYkrqCKvpg4t1,"NAV, Lil Uzi Vert",Wanted You (feat. Lil Uzi Vert),XO Records,A,Minor,4 beats,0.795,0.728,0.0544,0.207,0.0,0.237,0.582,-4.712,146.979,228080,16,78052917
794QVQtFNy7hvtjQP1keQd,"G-Eazy, Yo Gotti, YBN Nahmir",1942 (feat. Yo Gotti & YBN Nahmir),BPG/RVG/RCA Records,E,Minor,4 beats,0.817,0.646,0.249,0.0152,0.0,0.125,0.835,-5.12,162.898,213080,6,28985911
798ahLNEcoFER7Vywg1FMT,Calibre 50,A La Antigüita,"Andaluz Music, LLC",G#/Ab,Major,3 beats,0.651,0.726,0.0539,0.382,0.0,0.0535,0.963,-4.144,179.99,156267,8,45357858
79AHPJd8upvNxyK2qQcY8J,Megan Thee Stallion,HISS,Hot Girl Productions,C#/Db,Major,4 beats,0.745,0.663,0.423,0.078,0.0,0.213,0.686,-5.056,167.137,192819,2,29852881
79DPYZ6x8FfzgSgPoPhpC3,Nicki Minaj,Last Time I Saw You,Republic Records,F,Minor,4 beats,0.847,0.434,0.0382,0.0226,0.0673,0.087,0.293,-6.474,129.967,216348,1,8495692
79HZAZNnOE97rb2hnI0XQr,"Rauw Alejandro, Lyanno, Brray",LOKERA,Sony Music Latin/Duars Entertainment,B,Minor,4 beats,0.834,0.828,0.0452,0.21,5.91e-06,0.103,0.58,-2.657,102.019,195294,13,148528259
79JBjIq90BrQ8Ws0pUhlzD,Mabel,Mad Love,Polydor Records,C,Minor,4 beats,0.622,0.796,0.172,0.667,0.0,0.106,0.62,-2.999,197.705,169813,8,63513791
79NlESqzFSW0hdBWgls4FX,Kesha,Praying,Kemosabe Records/RCA Records,A#/Bb,Major,4 beats,0.565,0.381,0.0302,0.48,0.0,0.109,0.325,-7.204,73.483,230269,5,39195015
79OEIr4J4FHV0O3KrhaXRb,Rich The Kid,Splashin,Interscope Records,A#/Bb,Major,4 beats,0.942,0.383,0.565,0.00195,0.0,0.0922,0.38,-8.099,100.021,177806,13,74706394
79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,D,Major,4 beats,0.857,0.8,0.0583,0.381,0.0,0.0913,0.966,-4.035,121.996,199440,58,597230342
79esEXlqqmq0GPz0xQSZTV,Shawn Mendes,Lost In Japan,Island Records,A#/Bb,Major,4 beats,0.713,0.738,0.374,0.255,0.0,0.106,0.425,-6.784,105.027,201200,43,154666537
79f5CcWzdkkDVD4XAIQgKr,Stray Kids,LALALALA,Republic Records - Stray Kids,C,Major,4 beats,0.705,0.849,0.0493,0.0647,0.0,0.653,0.609,-2.595,125.976,182224,2,22012073
79jX8RM5CgPqDKdGEKNW9K,Shawn Mendes,In My Blood,Island Records,F,Major,4 beats,0.628,0.715,0.0541,0.0524,0.0,0.119,0.429,-7.097,139.991,211600,9,129885525
79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,YEAR0001,C#/Db,Major,4 beats,0.601,0.712,0.0431,0.0848,0.0,0.479,0.386,-9.433,114.998,154000,7,58646617
79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,Dior,Victor Victor Worldwide/Republic Records,G,Major,4 beats,0.548,0.805,0.351,0.212,0.000389,0.408,0.648,-5.732,142.094,216387,66,401156494
79uDOz0zuuWS7HWxzMmTa2,Taylor Swift,Back To December (Taylor's Version),Taylor Swift,D,Major,4 beats,0.497,0.635,0.0273,0.00621,0.0,0.117,0.203,-3.927,142.063,294190,3,44454592
7A20WnLkjtZU2d7hIB6Ziu,"Roddy Ricch, Gunna",Start Wit Me (feat. Gunna),Atlantic Records,E,Minor,4 beats,0.886,0.479,0.334,0.077,0.0,0.135,0.408,-8.054,130.029,158692,3,14872778
7A2cNLRT0YJc1yjxHlKihs,Taylor Swift,Starlight (Taylor's Version),Taylor Swift,E,Major,4 beats,0.628,0.685,0.0358,0.00324,0.0,0.18,0.605,-5.864,126.014,220413,1,8728619
7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,C#/Db,Major,4 beats,0.708,0.737,0.0436,0.0739,0.00162,0.0955,0.607,-4.045,91.986,197920,37,814637777
7AFASza1mXqntmGtbxXprO,XXXTENTACION,changes,"Bad Vibes Forever, LLC",B,Major,4 beats,0.669,0.308,0.029,0.883,0.0,0.0984,0.52,-10.068,64.934,121887,70,510902331
7AQim7LbvFVZJE3O8TYgf2,"XXXTENTACION, Trippie Redd",Fuck Love,Bad Vibes Forever / EMPIRE,C,Minor,4 beats,0.797,0.533,0.0412,0.0172,0.000152,0.103,0.329,-9.74,131.036,146520,80,511902114
7ATATJztoWLcqDAcVVof0C,"6ix9ine, Anuel AA",BEBE (feat. Anuel AA),"ScumGang Records / TenThousand Projects, LLC",C,Major,4 beats,0.635,0.902,0.109,0.172,0.0,0.125,0.286,-3.559,102.063,217822,14,185034765
7AVyve7cFYTd51ha5i9kE2,"Luude, Colin Hay",Down Under (feat. Colin Hay),Sweat It Out,B,Minor,4 beats,0.308,0.861,0.172,0.012,0.00103,0.277,0.0386,-4.112,171.966,158774,2,12331392
7AYP21Q4qnxw2WxETEvSRb,Conan Gray,Memories,Republic Records,B,Major,4 beats,0.34,0.684,0.044,0.00979,0.0,0.348,0.556,-6.306,112.969,248819,1,5204674
7AYmToZ5y67fBjq4RLFbuq,Beyoncé,TEXAS HOLD 'EM,Parkwood Entertainment/Columbia,D,Major,4 beats,0.725,0.709,0.072,0.588,0.0,0.135,0.353,-6.514,110.024,235636,5,160014698
7AYuSG1LoaaFVKjOxsB6Vh,Future,Crushed Up,Epic/Freebandz,A#/Bb,Minor,4 beats,0.782,0.599,0.209,0.0372,0.0,0.175,0.586,-6.817,157.999,150323,2,13197525
7AbqgE05nFl9qY4FRUiq2p,Jung Kook,Shot Glass of Tears,BIGHIT MUSIC,F#/Gb,Minor,4 beats,0.507,0.394,0.035,0.508,0.0,0.0825,0.164,-7.188,77.955,167247,1,12445444
7AdGloF1UHKe1vAZPbqIXH,BLACKPINK,The Happiest Girl,YG Entertainment/Interscope Records,C,Major,3 beats,0.382,0.37,0.0785,0.605,0.0,0.102,0.556,-8.475,181.459,222026,2,22285160
7Aem1fAapTdGcHwAYyQYU4,Lil Tecca,Love Me,Republic Records,B,Minor,4 beats,0.715,0.435,0.251,0.67,0.0,0.106,0.801,-10.325,204.077,117680,4,23974675
7AtlMCIauSQZqiXSlbBPW6,J Balvin,Bobo,Universal Music Mexico,A#/Bb,Major,4 beats,0.729,0.888,0.122,0.117,1.55e-05,0.125,0.8,-2.864,177.908,209427,1,2525159
7AwVSKaQxpidrtYBerkHKk,"Ana Castela, Melody, Dj Chris No Beat",Pipoco,Ana Castela,G#/Ab,Major,4 beats,0.774,0.742,0.0766,0.473,0.000472,0.342,0.736,-4.178,134.991,194023,8,51392145
